FLAG VALUES
    r: '0x2692aa4f68d87da0afd22357bede373efbe3425d4792aefb7c5dd535c64120fa',
    d: '0x5105f873c5553b40857aafe97950080c1ace84ea00d1eb37addf691185b56a1e'
  },
  {
    address: '0xb5745f9e0a795942189562b2fa966eae2ee5a60b',
    x: '0xf7095f667d45db2a8e6d6f327597d19ba4df7e6fc9a8b5c02bb4d84e233cb1fb',
    xG: [
      '0x61b13e0222a1498df042dca841dc49dd3c5455e1322144f93612e4277bfc89ad',
      '0xdd91e896e751527cb5e3120d79c44020f52737e657e38ed92b1a5b88e3b84a9b'
    ],
    v: '0x851c3dbb6c0475042c5ef75aa0802d11d9e7bd3b15b14a739f0c399e92be98d4',
    w: '0x930b8c7264f5b63b264e95d3b28a8e7a3d8cdb443b72e088717bc5f69e34d7f7',
    r: '0x15035f23fbe5e1fc549f4466f892b51bd77e223dfa37da39b591905a9461afc1',
    d: '0x5ec3bb13008a663bfdccca0c8d0df920a3150f89b83d1452d40b1f4d5cf84c1c'
  },
  {
    address: '0x83ed7bb2275759fd32bd4ec49c646aa8c8ccaec2',
    x: '0xf590f6d919dedd59658785fea7a8e407caec1c284112cf862d8d62a3b2075bfe',
    xG: [
      '0x7cbf47e4712ae933a853cbaeb18ad82546c987774fff0dce065dc843e2331b32',
      '0xd74a75dcfac986cee9e39b8c461c5f365b9615f0224cd5cca764472b12c536e1'
    ],
    v: '0x83f0788c4bd032b4a55ec393f6ca169209797825f7e88cb7b209d41b36c8b773',
    w: '0xa1624f6c6a8a9f645deda301497afa04c180b2d4b208a5b41322356a859ef36c',
    r: '0x4ea63ac82f9bc7bab71c3b63d539ff74443b388ca55ab770680275ca42bcbd47',
    d: '0x681fe81db079ecc1383e4945ff3d42279c9721114838b3506091dc32758e8cba'
  },
  {
    address: '0xbc752770a344a10b789e8593ec53b38c876b5389',
    x: '0xe62a73c66e88a32f9bc86b2f926afc1694110163fccfc25fba46751f017ecc33',
    xG: [
      '0x843cf67ce12ee13c775b3a40997904ea8be34a170869e0b85b35ba7576d2713',
      '0x84efe5cfbc80b97b6f7c1794355326f8faf4d949322482cbced0a52776fed3eb'
    ],
    v: '0x3b6ef4250af88fe5b0991ba8b4bca56779d38339c1ab1a65daa9fe1694cf53f1',
    w: '0x07e6aefca8bc91c83e3bb8d3b7d0e25cd2e04ad3d5305c395685f0a6b9b3d466',
    r: '0x36502ac797633604fe735105420d957c6e4bf6eff43066930292a2089aa2ea11',
    d: '0xbc762dcda4a659b744c5084f2ec5346ed45b1981f1a6b5d0d0c51041ff4074d4'
  },
  {
    address: '0x6c23fdcc0ee47438d38dc86e9b7fa08f06b51cee',
    x: '0x0672c7db231a966f3e1afd25411f66797f25608df4815f57b7d0b3e23904207a',
    xG: [
      '0xa2fe2e753da0304c5ab0dd5fc36dc539935c3903fe564702cdeece1a280e3782',
      '0x4a695094e8eb33a010b4911256c5f77d6a659b8d855609de418f8672dd148b26'
    ],
    v: '0x6c98939414c519d34f82c52c43eb8c5cf60b784c7576a02d49d21f2634c024ad',
    w: '0xf663641c44316c9e0272946a4fcc82e823ddbaf9a3e07d24e5430a42d288406f',
    r: '0xe0a149d62ddc360e8aa3910cd82ab814077822ee2b8a2c9ca94099f132ac4d66',
    d: '0xe52a8bc54fcaafb1f7a5c3cd79339c32417ccabbc8f39c9bded97f5dc26adb0f'
  },
  {
    address: '0x756cde4eaee846e152f6dc9677baf1429c237b65',
    x: '0x01f6e44c14f63846737563c7a9c3efd0f12593e636acfae6c68d48be53570e82',
    xG: [
      '0x8cf77f1ec2cfae124870aa0826efdfe4836308a5982f7ab8740ebb5cea6f2031',
      '0x15bbc09b036dec89b534aced987f176c991b96b31508385499306a919e61cde4'
    ],
    v: '0x0ee5189bae4ad27f6ffb156fd1f8aa508b6f1ba732d31890d61d2d78a047e474',
    w: '0x4955b6c064e4fb56376aafcfcf5e5053efa383a208c9e2ec2d4a316f850c52cc',
    r: '0xd2b37f0f04cdb220c50d94d6d8261bb2bfa9b8b8b5aab3907229ed33730eb427',
    d: '0x831cb2e590ab416845da35b5ac633ae3fac8ddd100b57a9b10240a62725cc3f3'
  },
  {
    address: '0xa2082384631f120f7e67e8fc0d0c8367bfd87d37',
    x: '0xdeb7efde1b5ade1b9ef1158ce065db7c64d7e2e705c3688ca78f3085a1628394',
    xG: [
      '0x2a6f05bf91598c68e33f375ce87f2aaa4d3669be56051b5562372d8a47bc1be',
      '0x8baab815abaf61cffb2cae251d1f8d43641cd22b87754e8d32dbb38abebc70a6'
    ],
    v: '0xed24fb81f288e33fe56a6877dff6337f593dce5e394f52ffdd38e43b6aa42364',
    w: '0x9bfeb9973b3c66f1d99fef6d7cdf48a5286de9039705f2eed4b996dcfd767f7d',
    r: '0x5ca3e660ab4f4b8cba10a4186380be571c932ab168b6f2828a6d8f997d3d9752',
    d: '0xe1af5d1300acda80dd168642f22cdd471d84e8a46614f66f835dce7ffc34b3e1'
  },
  {
    address: '0x67da80fe16115222c2812236c59b1e4cbc8e7131',
    x: '0xd7a31448ba6cf92be6eb82273d8dfe4a601300cb46fa7f9e5b56b5011d7969d6',
    xG: [
      '0x87bcf91e6b495d1e10a419a926b1e0c38aedcb6ade2bf70087ea957e6c4f8c70',
      '0x59823d8b9192a10e1c5de3fc4fb3bd7bfdab46ce2f4ce57ef09981e9d4a5d09d'
    ],
    v: '0x2acf8c5d7b4e3af59aac65ddc1d33f2afda909223b694d3109b75cbb69c4a041',
    w: '0xe46782a9978a80cbf1f94284e1ebf32706b85cc367a31b71ba84692d44a805c5',
    r: '0x429b97f7ea198f6f8dbaa8931b33b98ec25a6966387ad6180d51d4e78108de20',
    d: '0x444171fe8b74bd9c7ff6cfe80b3d98b2c3303a90d90bcce01286c237943ff307'
  },
  {
    address: '0xfc6498e777da0ecba553d353646fb22503b9146c',
    x: '0xd304e7647e97e236926845936079cee701973ac1d21375726ef9936d0e71ae1f',
    xG: [
      '0xd9a49713fb630e894603ebd2aebaede022b9d681c5bfd75073bf83efa132ddbb',
      '0xb1445fd05df9b0c63c170b3110686b5cbe8e1a464e7c6cb2d5f9ab552afb7533'
    ],
    v: '0xec0fb9a275d9f9260d755249d8571978d23ea51942bcc0593f96614c91b130c7',
    w: '0xdfb890d3c20709cf8b5e69b78eae530662b8eb861cdf7d2bfc98bc0574d54a03',
    r: '0xb6c47e07ae66d316bb78fa8c1ac4db9d7e6ae42f573d95c1299f820df2b30fd4',
    d: '0x689e1e9e8a3a8d1db1b36c87d41898a61759e4e2cacde3a4109386de964702ea'
  },
  {
    address: '0xb6e6314b825016a9400c3518e97a1fc4525bb1d3',
    x: '0xb1ea48e6a9a685a2e0383216af2f2409d0eab647a21173211c3b5ed8929ed8c5',
    xG: [
      '0x4f761274e0a59f8fe2173c1538cdef78d80db0732b9494c09c05e6023c380782',
      '0xd72317e01648ec75d623ef1e3541f63549cc73ff4b3950de45fe26b16d06eb44'
    ],
    v: '0x640d590ebefd48066d31b75250761f191993d30ae5a5c9795998c50b73cec3a2',
    w: '0xa13f0bf281220e013161b6bec60fce609917f25f5db47fedc32b60d324fc2936',
    r: '0x59a0df52349d203ffe6bf1a19f780433652a74bd0d9d0a3e709ff588ffa7e95b',
    d: '0x766d73b319ad900314b45126a01c494512c690fc1e19daad0b511447980529c0'
  },
  {
    address: '0x602db33058f52d3fd83a16ead89e0efb15cbb4a5',
    x: '0x53a27a746c8f436e94e922651e63458b4381548eddaa7d2766e1d408bb2fdb80',
    xG: [
      '0xaaabaf20beb699831becad1612ebaa372d10d2ec1ec64f1995cc9d7d97caab87',
      '0x66ba8e7560dbaea32ff83ac7d774227cb6e12e591ece1d00c3db0666070a070c'
    ],
    v: '0xfee7744645c60c4d4249ebe9b09e16de0e1d4c007bbb761dc90c8222d2c2afea',
    w: '0x27a7bf437978703040c4ff9e590cd6116d4e2050c8f602ff690a4794aac1da35',
    r: '0xd8d27e6670d252a324662015ce861871a1cd6cd1574dcceeb66626493bf4769c',
    d: '0x489d49bce9eefbf164d4f92244f4791c7f6a4dc34e79152aca1368ca5c0d4482'
  },
  {
    address: '0x3592a906ea8045ffada4409dc89cfb29d56d3af1',
    x: '0x966dc166665230b46e6095afff0d5d7917f1a46a2ddb9899a50846d9393fe06d',
    xG: [
      '0xabaf83ba44dcd2e95c1af91ca2e2808b8f7457dd172b84cc414770e5480f9dc9',
      '0xf0cfbcf3cbe4c0d806fe6f040af598a5e3941e253b40f837932e624c3cbf22a5'
    ],
    v: '0xd26bd6342fc2d58030fea4af01b99a1f4d71a0eec54de0f0b44e74d2157a9939',
    w: '0x1f3de957b6d243427b59cfee68c5a9fb96e1f2d521b4378063d0d53d088014fe',
    r: '0x1f304e77ca910ede279518cc63d46a8a6ffcafeca572c89d0c17f4ad387d12ae',
    d: '0x3670f62a386829db9622d1dbe1191c0fb0dcc1bea6a5c37deb4c064cc5c104ad'
  },
  {
    address: '0x32d7bde6d4f2d2989c63500e1fced04c74e754f4',
    x: '0x446c57a4e8e3bb68b7c04b3885c492cd039b34aee9455001ad133c62cf5fcef2',
    xG: [
      '0xe512693ab41502e659d0a678a150770cf75afaf671e0a7063276e9b54a6efa3f',
      '0xaf25fb0ec154fe872473716bd5607da5c9f7077020dcaa259000807a3876beb7'
    ],
    v: '0x21353bdd9efed59d2926f44ad2b7ce74e05f37dde338939b8bbc20df3f6c8062',
    w: '0x17999bb25721f51509295600b35da4a117283321e4c2b18965b4f02a8ee05802',
    r: '0x8178ae52f04f8fe0529322e6e53f19fad8b1cefcbc4d1607862a842f1fc9f27d',
    d: '0x358ccaa57235aee603de8419a692d9780144f4e79e00693d09cb0b4dfe2b1a54'
  },
  {
    address: '0x3c19fb9b1deeba6b48974ca889782e3449f844ee',
    x: '0xc570d48a70dadc70037558355bd19faf30ad488ba281ac1381c09861391d52ae',
    xG: [
      '0xc4a3ec77e27b38fbc3a4e2b32d708b19ef336549b608e8ea36a605c5443d7f85',
      '0x1af15950b1f6bbc9bc55e228739a4534fc6edc9d589da0b4829de65d1024f60b'
    ],
    v: '0xd8e0d459c13dceb757fbcf070fdc864e19914735c4b149980c0d70db88c4678e',
    w: '0x2be1cb8438609457c842f112221e115221c9571a15f6a923d221826c58329ccc',
    r: '0xfaad9424a014199dd7061f781da3bbb30d6cf0d54c579abcb938bc536e856772',
    d: '0xd884a84d105b8d9779ecd1ef5b406d1e6487eeaaaa7584b2a6ddf12eebffb174'
  },
  {
    address: '0xf5465304ebdc7582fe7f1b1e23bba149a136534a',
    x: '0x5f9067c053afc488670f3584b8c153f7ff91e245cc43ec19376230826b6998be',
    xG: [
      '0xa469b2e218a6cda1fa424f66ccd0a16a92fbd9f4185591d1ac77fa0627e9a34f',
      '0x4b51ca4f43bea9eb8d6b40e92dfc6fe8b734ee089f30735a6f349030fe837a'
    ],
    v: '0xd9dccf61ad516d7f9c1a1f39e605b5705f5b85fe2c8f7cb9dd0f166903da0638',
    w: '0x4c5e659824224dc238f49e268d41c913a545ccaf87b9164915407906b2eb1e6f',
    r: '0x61306b5fba70e4e989e358be9ea7fd130d11dab0855f87746379b12db270010d',
    d: '0x1a6cb3cb755d68633bc0efe9cf9c8557d73afcd90d89eacf307d01a2fcf8282c'
  },
  {
    address: '0x2d64928a2f6904e74807c76b132b27b2c06a53ef',
    x: '0x900b5db4b8336605eb792ba5d37668ebc742bdf01e119432a81026f9461d5081',
    xG: [
      '0x4cce911ac225744f572ef433ea7eb8592cf470ae6649d9f03a8487508309e906',
      '0x8b799bdacbc4544e92e55fbfe77a74369237f792a95ef0d694b9a15e92b1af95'
    ],
    v: '0xb64be1c9b8e6f9072bbe8464d70f71f849b2bfc2087e4c6cf803bd5a2cf2d37a',
    w: '0xb5f5efa157e6157256d6771b17cf818a1753207c98ea37b65704f478dcd886f5',
    r: '0xda5ae74fa1b9ffa73cc14e7cf97fe20786924a48fd395bf11bb1d849fa4316ec',
    d: '0x7fc39c673ee79460a1cde171cbfca366c135019908cb5c975fecdb9389c59e05'
  },
  {
    address: '0x13b569c0d03b755a0ad477e97edd81c5e07bb664',
    x: '0x2706d3f9d22f80b12dc67219a8b3aeac0659fe947ef7db62cdcee5e57a37ee5a',
    xG: [
      '0xb2d6918821fa20bb24f87c3ff92d9461a927fe41110639b9a87210a5f342bbd0',
      '0x7ca9a1e850a086a62adb599fd3128eea15ca263bc585843bc4f90743d64f0406'
    ],
    v: '0x49d882466a5b1baea002eb3b70c6e2b60dd3c002fb93b356ff089f4a72012ed9',
    w: '0xfa8afa122db1043b45df76fd3a03733bb745c7b0ea94572a1fdd2d5ddceecc8d',
    r: '0x001b77f0ad30717b99874fd8fbed7f72d1ed953203c5fd537caab04e5d37bb35',
    d: '0x43ca66206ea764739291fb8d379df6a7dc8cd9663ac00c3e7882d88cdea05fbd'
  },
  {
    address: '0x693a46f999b285f34703ddcfb4d0299075acb2ef',
    x: '0xb675d90a014ae9fdf5230355352c3e510204b35265ad892fff548a749ae41e2e',
    xG: [
      '0x3cf09385b7999a8c4b33efafd7cb368b007ddd58b3ce440f1dea45b3e701483c',
      '0x6afc868cfaf37f3dffd73a9e07abf752e1f0aa6811afd83e79481083cda282bf'
    ],
    v: '0x877a1efc563082a947bdae620a05f1a5abbd96c0045e3e8e87f4cd600e021b69',
    w: '0x863baefbba117b62a2b3957cb3182b30c92fc58e60df1de4e23d4417e3b01efb',
    r: '0x6e8472c557e26e14ccb7d53ab8d6cfa66a63da45be969d29d7e23b1ec039bd67',
    d: '0x84a001db378fbf0b5610dd37c9889ea8f1a8f28f264d2670781190659a9db42c'
  },
  {
    address: '0x3cf44f8036056ce2cf6c16f8465f44eb71c11b89',
    x: '0x4beeec2f795010c5736aad1e54595b067e604cb8905b9e0cabfb69ab6e6e3eed',
    xG: [
      '0xe823b2b00194f195ca92f76fc9dbe42cf2d39f23ef79005f7934885a55f5f599',
      '0x2bd0ec07199d97440cec9ea48161a131c048ec2f40be515772a97e59ef99df71'
    ],
    v: '0x676e69f7ecc7ca8da069c82d3948da786440eb7be42cbf6cdd5b57d3faa593c2',
    w: '0x278fb618f175bd162c534adc634c84b517b98b33f97682d0aa01c9826605b744',
    r: '0xdd4ae18d63fed0139d8e69d3f1483a76500861b78a7c6a259786aa3d7ec82c88',
    d: '0x152bec0ec0e4678cd76ea58dab12b4f34c6c773f15441fc171ec593cb61caedd'
  },
  {
    address: '0xd323d514274a4cc6c2cf3c99a7f12e179eea4bc5',
    x: '0x8affcfd6bd921c2283f6e235f0477556a8b9a8306999f8d2b747241a2f57e262',
    xG: [
      '0x49614e412e339acd6c438ef34c4bb8833f0bf865ed4e037a01fc3fe1975bc88',
      '0xe1df9c8372204e11abeea23d49e215c4b8a6b32d735713a4f0edc753635f615f'
    ],
    v: '0x17cd8c20bfd8b70dd1c262aeb57915e4864771a10d92189ac263f3e0d063463c',
    w: '0xa7feb18dbd68d43a2b34efb75b2af7ddbdaa93372008aacd4b5c36cd1eeba3a6',
    r: '0xac83a88bc8ac597ee07981ede4ba6ccd3a3c96750a81e3523145c83d07e8f5e2',
    d: '0x9dfde0981ea0d0487462e8f6274dcfad8222458e387de48aac85dd46b4d659d1'
  },
  {
    address: '0x61efb3fdada6e0b4b808f769061b942592427daf',
    x: '0xe04aff9a49f8109003f2b34fc5012bd973bca2a6111f8baf28fe0edec3e19210',
    xG: [
      '0x3b12f1780e27bc72f4533f9abc068ff05fe5ef48cc0329ba70920a6822e770bd',
      '0xfa2d9c7697c506e50b263abe7d6b31b595256cc5ce53f1576bd012136f726e43'
    ],
    v: '0x0e1d59688f52c54cf0f485664df66f4a0063c3f4a9545d0c2395e1c03996e365',
    w: '0x4cd93b1f28f875aec15a32af9303f5fca614412e1c9e0519bbe8311fee8292a6',
    r: '0xa0aee35babcc356b0f5dc5e1a3de2f55a609c630d5a0061f81ef3c44720dc001',
    d: '0x213c5835c3fed71f945b237ab7702566c38fe9382ad88a90827e07fa6ff06805'
  },
  {
    address: '0x5781bb2cb9c7b29ca193f3c99f9a16abb9ea8d4c',
    x: '0x3a1522c6048a6e0c912ed806b72b81f6f151eb4553891188a8cc49474d73900f',
    xG: [
      '0xded34dc2fcb8b7e697e12c90b039cfbfdd9fd1df67831ceecbdfda113812ffc7',
      '0x6a70c294b24e5b7f4cab79b6ad53236b93b49fcb469cee21f25de282d130b9f7'
    ],
    v: '0x9f3e66b360802fffc00dbb1eb14e42fbbaadbd93f2632db56e256a2aa8df6b66',
    w: '0x17c72b579bbd2b699ad1773661380c4d11d081cb8ea863845b58c01a63116389',
    r: '0x23ea48611b60d386b859a72de85fdc4d8cea4321f9762056aed478b2b98f5b37',
    d: '0xd6d9bc51e1327ff4577040ba5fb26ef2ec186ae4eca60325c39625acf7648316'
  },
  {
    address: '0xb1283654af522f9169354fd8115698d6e1a94aae',
    x: '0x1b3a77183b0d723309454bc13b8620b3f5dbc9e3fa735564bf631c8c37754bc5',
    xG: [
      '0xdc90a3d27fc00b69e073b80354509bdce832887da48a24d03b66afecf78c027d',
      '0xd80f9d04a444727f943e638f37360aa3c9a39ee921c8ef9922273a8dd725ed10'
    ],
    v: '0x0b84000f90009bb462d27c81adb91c19cd54635ef6deac220dff96737dbb0d57',
    w: '0x61bd7e692d5f4fd13e84070b76950753f948e3ca351d5a5001aa0fbcd1419b61',
    r: '0x5b639faba451698d4adf5f80986fd2ddc5da66f5aa601aac444e70a56f704eae',
    d: '0xdc407b9fd2a4697e8471a1c008311a7b3f743e035cbf0cde66127eeaab1ea531'
  },
  {
    address: '0x13aa508b6187e58a2a4c487182f09d8357596ddc',
    x: '0x3742bb80ea0c62b66c360491f983759d84a3bb11cf173c8fa4880a78b0db06b5',
    xG: [
      '0xc6ff13d0c7f5920f67ec46974c896cad9bc42d9c8bfcb992cc525bd5b73e4c1f',
      '0xb3832ea63b66b1d991d3dbe419e3c09a9a1ea0263a2646722da5469e9e684914'
    ],
    v: '0x4a45f7bd983a858f7cbd3931cd63b529332c46be5e7835cf96bdbdfddf47b3f7',
    w: '0x0c1d52c4a194d8e30d8b3f493c5a871bbf2d350b81c80d6335b345a696aa3824',
    r: '0x1762c0b005dca35e3005e5520d37f14d2f0096c69ed3336a583fe4926aeeb2b3',
    d: '0xb9bdabb84ac09c596047d6288c3eaa319edece2bff609ba8e7aac9d6f46e6905'
  },
  {
    address: '0xc1e63b1d8e5d4eab745e3b60eaf6fc518a123fab',
    x: '0x0014b0afb374c4a7583e29e094d7d003e7b3792d6281ce208d772c2fca5d45b6',
    xG: [
      '0xed22fd32b01033ea3f230e479b1af2d589cc9fb5b22b69d42df2599703023ebb',
      '0x773f807c2059c184977b2e4ee25069e5ed321d0b8297e463a11434823cababc5'
    ],
    v: '0xdb1a81c6fb9c92499f26de0be18420b7d7af8fadb92097388d45a31c758e2cde',
    w: '0x61fed59bf72a6b7aa1f6f165f388e69284ca1574afba82af8d38af6f7fdce914',
    r: '0xe04b3facd386fe5b879c806fece7e3b9b01684021525d715d36c3d4c47b65d59',
    d: '0xc76efe4b0ea39bd462963c63e0d5c14b27a4220960de9dca7901d9aa78dca4e5'
  },
  {
    address: '0x5c52d5377ffe200cb9f33f87513999dac459fe5f',
    x: '0x943d56c284fb0cb6450f9200d1077761f2fa3d4d2cda8828b5b2e1a81787dfb3',
    xG: [
      '0x58eea36d023f16b643e819b6532fb41ea86f74bcda3a31ad475cfb1f778b7a83',
      '0x5944e0fa6b3e382ddd4594ed811ce1d250b5f33f1fa421519c2b91ca376308c5'
    ],
    v: '0xd9831c66ff17c6c141aa5eb49993b1b87fa6553c25d96327e242bfe6aefb46e9',
    w: '0xba35cf6eb9f096c3a436d6bbacadedc215eddbd4bbc52e61b3c07c7e03da6cfc',
    r: '0x3644c0001621c9c57b7532101184a14a77d5d5198c25cde9c82df41704feb41a',
    d: '0xb65d4c5a5ff7242ca7e2653594a72895dfce6b0e104c3ee97cc3b9c9740377ea'
  },
  {
    address: '0x1bd318e96371c98735ace72fd260709520a8d82a',
    x: '0x44b810dc471496c076d8ba1995f116383cb703d066e6fd9864c5e06f084e80f7',
    xG: [
      '0xb8acc4433d78d66209c0c4304cba285feb89ae8e545e5520771de3d2f6e15327',
      '0xf867cdf22c52d8c6066b3a05d84b7c818f5e6761589036d14b98e2413521b6d4'
    ],
    v: '0x2666858ec087545fb2bd977eeace89b577418df29ee19e4110e4cb18a5fc7e77',
    w: '0x1051d51e2a97e03b65b3dae7a8a71b6c4ff033c79cfe55557f8a7545b7907afe',
    r: '0xbd2ede2b734e44463698d6cbcb8e7697fb6987aab3cad8e612621c6dd2ca411e',
    d: '0xf5cfe5ab98bf8accc96c635405ea895b1825e20bdc2362e4ee85fce32c41c29d'
  },
  {
    address: '0x8ed879da955003a8ff2b57992e5ca7a348636c01',
    x: '0xd9a9597e9be96dff2eb2b2cebb9aacf6066b01a8d55cdbfbe4f92ae44bf18e56',
    xG: [
      '0x7310a20ff242f04c0c238a66be87f18361219ad862d84ccf21b482ced4e6ecd5',
      '0xd1651850ef66c294e4982bf7363f1f119d887546408d985c921f55409585360a'
    ],
    v: '0xc145073f52a32915d84b9ef98a455e6a8cbcee67938fe8e334f300b880170f39',
    w: '0xc0ae0de877e3444387885271c81860253e71b215416f6cf52b8ee128191096d2',
    r: '0x7d4555172f5324f4b6b59bdc4b5cc618937bf1a7793e565a12e28f6cd12589e1',
    d: '0x491e1461e85fc4a2d1eb7e274e3e451657a3b91faa38a0fcfdf1a0978620d1da'
  },
  {
    address: '0x6f125c63324ab088745b07184656e196ad694522',
    x: '0xa1e19686e3fb0811a9f096b46c8c7bc488b14915609f2362d6ec36c26560459f',
    xG: [
      '0x2fe8db0780cf5622ea1006eb93239ecc42f021e0604c3ced73732321e6630d6',
      '0x69d378707d92caed8a80a0d37522bc0511b777557890d7292073376a37095fa8'
    ],
    v: '0xa2b6665d08d8b0cdcae2720e0b8c6eb8bcecf49aea162f33dc716c7d1b2ad9cf',
    w: '0xbf7196c0dd1d45ceec2c10f7ad9251211b2cb5d1f557046399fa282c22a40ab6',
    r: '0x36008b913f3758007a435999ccd3d00bf444880c832f3279435ef7a0146f5bef',
    d: '0x63528994e25b033b15eb985e56fc1618e24bfaaded78d12dd5714e9d12e6638b'
  },
  {
    address: '0xe419ca66ba34b3cc3f53c512aabc32007f06e571',
    x: '0x7283aa508333e165c2ec42946f3643583c986929e6bab6f5186a1704b2769c79',
    xG: [
      '0x56dc04f7498e45f1479617fa60bcc2dbe40f9f6951319fb942a5dd2ad1da2f9b',
      '0x6d342edfec137b16e851d7182c73f86ce9bd7a2bbfee148f3b4276deb481d762'
    ],
    v: '0xff28aaa16c7bbe2d2985839722965529b2126d0b838348f0ae3eaa68dc1ca55e',
    w: '0x0d694e2e6fec71dd3eba0276d75d253a67c475dceb9055b811e77b73b6d3fb18',
    r: '0x90ecc6ad963169d1337cc0e1367870d4fd80c45f4a9a31309475d8a6a70ee42e',
    d: '0x3500a3b200cd084c837f5cc142ef51da1c392122c6dd513798e5204af749bf55'
  },
  {
    address: '0xc43d8545c5cd331a55ddca5aa04fe656eb6fb3c6',
    x: '0x97cd37df26337e1ae4cca274fe1f41b153ffb87f1a6d4d1d52c2145b24477d33',
    xG: [
      '0x145b3ad654824e8f0db46534cf188438b49a99798ef35352090d48df98f9859b',
      '0x85b97fee5dc712425a4afe3d296f9a8a3feda456bb48be56d2c9f159b4ecfd20'
    ],
    v: '0xd89923e61a5834cf9d61a36f5bf43f500cc3e451826a34158d2f73c43ecb8ff4',
    w: '0x49ae07bdf47c0db40b66f0ed2e6f3ec4d14b3c773e2cac03b456a2be1f375299',
    r: '0xb3c5c448902029ed6a081e8596bd82745f72b94b2a22f5e228382f11367a901c',
    d: '0xe7499084dc62f36fc5739947ec071b17ab4f3e4de8c2daea9dd8a686b919f7fc'
  },
  {
    address: '0xedaa354abe08812496b80809cbe042657249431e',
    x: '0x2579900d00f72c8c2d06e725725127ecd7325185ef0f79a333a624fe75407321',
    xG: [
      '0xc3cf4665f6f0856c7d05735822ab8d72f09ecbe2d6ea75609fbbc7deef3eed4a',
      '0xeab1f5ef187fe1f184fadc016b1713c4ef43017ac3d916c2eb022dc96ed0c49f'
    ],
    v: '0xc86fa52cb460ec9c72f1a633def9826310725267e6a886f9f9719407868efade',
    w: '0xbe29e35c7559a3ce3dc374397e544c7b3c01db763f8143843060bac569eafc40',
    r: '0x17b2533f7e144740786e0792f04d43f04e9e5f8e13f7d74fa06cdc2090e28dd6',
    d: '0xed88f5e352d247f866907f82e2fb23facfd09f1ef9662cb99d4bc674c28b752c'
  },
  {
    address: '0x04d5c96a4d858afc565b743a41f8e54183d1f755',
    x: '0x8e639e6a3fda3a35e2f2442470f395eebc47c6dbb5a2471b21850116eeb7fcd9',
    xG: [
      '0xd109e8adb8d94f225bf209a2ff50c30fc9933e68cb62f092c132209179171a85',
      '0xfd971f96136ac568208139b3aa8217b08dbd687adeb699691fc17ccfc9260be8'
    ],
    v: '0xcaf73c0b26081c99fe078e3fb1cfc3f01fbbc1f53c26175e0098becc7c97813b',
    w: '0xbcca4adb8bcacab85c8fc8bf5576bf1129d64c8ae87b71ee58f583a3fa3e6fa1',
    r: '0xd6521693b6ea2e15941931a427a1863eda2c94646d57542d8c63fbe6c22bfa5a',
    d: '0x14ced61a4894f38ce3236134bb202f20d4eadb16b4d20fcdf0645e5dced0c0b4'
  },
  {
    address: '0xf39d122810a424d31fa6334815ecee5d3fbf5f9e',
    x: '0xa06b70dbfc59f4cd00c6a642937ef486bb6168c2a4373c04af674f0d12d9fd15',
    xG: [
      '0xa752daccd1f8bc20d8088b8784891057981e028674dc924f24ed9de42fbbfbad',
      '0x5466c2affba69fea9e6aa045998e00b41af3a8fd200cde30fde90e17614cea5a'
    ],
    v: '0x173b88e66dd8b9a9d2c4f094e338dc218591ccb3dc6dec7e117586768697a7e0',
    w: '0xbe55ed36719d35a5446cf884ba3f4fd3b97a74d8a7c531033d7acd98e5922c05',
    r: '0xd6973ba26c0e8a72abf8019f25c72b626bb76bb7cf94c939cb64172ae53dc102',
    d: '0xf0d708427c9d00b2213bccf3066ca9d5b39d55ab5b2a6a7f834a64e2a3d65040'
  },
  {
    address: '0x857fb7202ed9d9629dcebcd6fce6a2d246f7039b',
    x: '0xee2772c4daa8f442d6c1e91740456bbbfa6415e99083b592511859b1b6fbf4f4',
    xG: [
      '0xc7c0d2dd6ca0d2691316ead6fa678394b1ba55558df7b321fcedf53cdc73d46a',
      '0x8bc1fa5046eb093da80ef1dc9757276d2280ce60f1f438553a89b9ccb15ccb00'
    ],
    v: '0xc300faa9f2a76828cd81c2956625e34a912df33de28e4fb266d47c5f6f39e1a2',
    w: '0x9a9367efea5017c769be19ea3d91ac480d56e707ef388ac1aa080e71a0dc951e',
    r: '0xbc9b9e9089fb49b560130ad059504d563ca1baab11e3c0f998af46581f9c6fab',
    d: '0xa516ad5de6e16c250f816b41539dafe5f46829cc1e2f0e4a1805298a49786626'
  },
  {
    address: '0xf3929595942a26f8d0a45f06960986b41abc3648',
    x: '0x454b01e502e9ec12ac6ce17d8f002dea99e0ca72d683935ae7c2e516abb2cdad',
    xG: [
      '0x38d7ded501276355d5df32acfc6a0b6c714499a750fc1cba04d81ebd61e602d',
      '0x5ec653f638aa9d5c76964c515ab608d5b55716078c9a164717846caac35b26c3'
    ],
    v: '0x8066bc016cf70dfa4dd34053e1866aef1108ea9bcea4cb90ccf4d03a41091cbb',
    w: '0xdd195c9ce57c455e0e3a5b03ca67020e48042ef76734ae3929bbbed05d0946eb',
    r: '0x8da5d76b64d9f232ddfef321c5b2de54af7700aba12bf88e9a9d3ca39fd294c1',
    d: '0x404f456e3fc67ece77b46c0e9b5266d8467d30690e3060b9bfccb4133330e46d'
  },
  {
